scenario_id,mean_wind_speed,max_wind_speed,wind_velocity_x,wind_velocity_y,wind_velocity,wind_acceleration_x,wind_acceleration_y,wind_acceleration,mean_abs_roll_deg,mean_abs_pitch_deg,mean_abs_vz,max_abs_vz,mean_tag_error,max_tag_error,stability_std_z,stability_std_vz,mean_imu_ang_vel,max_imu_ang_vel,mean_imu_lin_acc,max_imu_lin_acc,wind_speed_cmd,wind_dir_cmd,hover_height_cmd,gt_safe_to_land,label,success,onto_wind_condition,onto_gust,onto_temporal_pattern,onto_drone_state,onto_tag_observation,onto_landing_context
13,1.98561427139101,2.65274739265442,-1.04838763088957,-1.67048733128575,1.98561427139101,-0.0502778755455398,0.00515686273350234,0.0505416462199737,1.24529526177389,1.18044318777972,0.176288048323627,0.240256704319351,0.181120981173974,0.475997458310279,0.15772268833085,0.0423280132019597,NaN,NaN,NaN,NaN,2.02726066309477,-121.319262228342,1.90818818825388,stable,stable,1,0.616719729209678,0.15937092075793,0.181113529846959,0.892796602305979,0.319501786144901,0.56850254771684
14,2.67340476930576,3,-0.723377716805962,-2.53561088115395,2.67340476930576,-0.0236309843770014,-0.00976286678631652,0.0255682809456062,1.34273341558589,0.999471059901818,0.0628337452958556,0.240399478386233,0.0999447826688691,0.438177078706799,0.00188996613760904,0.00887642251310307,NaN,NaN,NaN,NaN,2.96211416560549,-104.652706865072,1.90706451209766,unstable,unstable,0,0.829352071706851,0.078171445079564,0.0509706420025516,0.950180092187526,0.355580096591614,0.555193913909143
15,1.72483470083094,2.49922275543213,-0.928510719879026,-1.42553195658312,1.72483470083094,-0.0584261436838254,0.000949749467013155,0.0584338625269039,1.13132169757781,1.16263749375632,0.177270098075943,0.24025470745947,0.170242709368135,0.493613036241099,0.15665763202464,0.0419807110605872,NaN,NaN,NaN,NaN,1.78867162897179,-121.8764556945,1.5,stable,stable,1,0.536062214049886,0.184950187081867,0.195861439595234,0.89334098588726,0.324336573614162,0.576921427511863
16,1.75353347619375,2.69504404067993,-1.00066683619448,-1.40962301618637,1.75353347619375,0.00552513525662634,0.00162510541148628,0.00575917417712448,1.82762971855385,1.94879908403592,0.0179639159165726,0.0723585685613896,0.123807366255553,0.524083235098564,0.000277638308025214,0.00316746352258657,NaN,NaN,NaN,NaN,1.79698325918466,-123.928221238646,2.31283853134156,stable,stable,1,0.543729758350861,0.212895725608531,0.12901263508599,0.961346101449937,0.344974503886421,0.812111291693094
17,1.85800979656427,2.80355048179626,-1.01713993093936,-1.53508235352321,1.85800979656427,-0.0590720263858723,-0.00920315016046365,0.0597846324251411,0.901215290739138,0.973536158577567,0.176466195512584,0.24023363746128,0.153464497697222,0.401204899513395,0.156545827826677,0.0414412102337915,NaN,NaN,NaN,NaN,1.90606506718967,-122.683382350962,1.51800994694466,stable,stable,1,0.57737801169151,0.223707170121808,0.218869756545714,0.897036712284791,0.331793556579012,0.57312395738694
18,1.82680282219738,2.56104755401611,-1.04679658183778,-1.48011705519256,1.82680282219738,-0.0481048564163306,0.00421452312548569,0.0482891231646531,0.796129792528457,0.928151043121176,0.176336758636488,0.240224187989423,0.144492791836938,0.491624313609586,0.159481552471965,0.0375823548778636,NaN,NaN,NaN,NaN,1.87952489310621,-124.36494621675,1.58954533394655,stable,stable,1,0.567435621088362,0.174058070572736,0.188981843195859,0.898283699830223,0.335780981405806,0.574526403597737
19,2.61801833470662,3,-0.782060577670527,-2.46105503159158,2.61801833470662,0.00924324270427445,0.00368152085638769,0.00994942870250048,2.15729906108657,2.15846408180218,0.0204055791146461,0.0731736732442658,0.131893334871201,0.51124632236419,0.000249702077206065,0.00807272604932476,NaN,NaN,NaN,NaN,3,-106.031594526481,2.24350719171226,stable,stable,1,0.811817837095445,0.0877699366198013,0.0557084774180702,0.955887642891408,0.341380740057244,0.783123435553452
20,1.88184747322887,2.62825632095337,-1.01684679847455,-1.5610185601434,1.88184747322887,-0.0512000616369888,0.0156836704605967,0.05354833172703,0.736514379867472,0.767712936161176,0.177365921953822,0.240262011512485,0.135650141767978,0.371493116400631,0.159504830418218,0.0346825845262414,NaN,NaN,NaN,NaN,1.95533603544456,-121.682915799118,2.3430415401618,stable,stable,1,0.58462217777458,0.177759184887968,0.190158395592844,0.899498110111435,0.339711048103121,0.572827577831554
21,1.93931862367254,2.76574039459229,-1.08859521703347,-1.58169261355689,1.93931862367254,-0.0516530040680249,0.0136533865245799,0.0534270324165677,0.922989793821597,0.984599834488449,0.177828076494406,0.240294215937888,0.161294189529552,0.440865835623578,0.159358989757147,0.0393846881826778,NaN,NaN,NaN,NaN,2.01006102178809,-122.843348050567,2.06566418103809,stable,stable,1,0.602435404094873,0.195739854399981,0.202591835103532,0.896097757530361,0.328313693542421,0.570451835292907
22,2.6289816737175,3,-0.736374202150085,-2.49155000887041,2.6289816737175,0.00565237669041018,0.00880254435863028,0.0104610778333758,2.00750893960501,1.68407766125089,0.0307571863582943,0.0547335373360303,0.131550727954987,0.449654832378349,0.00506228816814204,0.010361660036685,NaN,NaN,NaN,NaN,3,-105.373889448931,1.85630636969398,stable,stable,1,0.815228410668537,0.085396987683015,0.057255974839293,0.955616083528414,0.341533009797784,0.557717439271359
23,1.71470745566751,2.50263595581055,-0.831581097145909,-1.48666605601706,1.71470745566751,-0.0314053223167616,0.00977811064456702,0.0328923352408594,1.14070736604834,1.1433088680048,0.177277413062938,0.240222592949738,0.151738117595073,0.465811286983368,0.156782390959141,0.0435889787470187,NaN,NaN,NaN,NaN,1.75191981509009,-118.497538474994,2.13589298746038,stable,stable,1,0.532326799079214,0.183314173993008,0.1955201047705,0.893415451629542,0.332560836624412,0.577708709568522
